id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,clean_desc,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1344261788217520130,Marco Machado,"London, England","there’s no regrets in life, only lessons! Trainee ACP in Emergency Medicine... getting there 😀 @epsom_sthelier",2013-01-29 23:27:02,251,945,1398,False,2020-12-30 12:39:20,V day for me today! A day of hope. It feels the start of something good. I encourage everyone to believe in science… https://t.co/krpvTwmEnC,,Twitter for iPhone,0,1,False,day for me today day of hope it feels the start of something good encourage everyone to believe in science https co krpvtwmenc,2377,1.0,0.31380000710487366,"covid, get, today, dose, day, first, vaccination, many, shoot, second",day for me today day of hope it feels the start of something good encourage everyone to believe in science https co krpvtwmenc
1344261272305627137,Custodians Botnet,,Custodians of constitution || Citizens || Revolutionaries || Activist || information gathering || Custodians of democracy ||,2020-08-19 11:44:57,49,122,258,False,2020-12-30 12:37:17,"I still remember twitting about this lady below taking covid vaccine On live TV , twitter remove it on my timeline… https://t.co/nv4ZXv0Rq7",,Twitter for Android,3,6,False,still remember twitting about this lady below taking covid vaccine on live tv twitter remove it on my timeline https co nv zxv rq,2378,5.0,0.43130001425743103,"good, see, also, well, believe, article, happen, read, change, test",still remember twitting about this lady below taking covid vaccine on live tv twitter remove it on my timeline https co nv zxv rq
1344261115560263682,The Bridge Chronicle,"Maharashtra, India",Voicing stories that matter,2008-12-03 05:54:15,23064,11,335,False,2020-12-30 12:36:39,Many countries have already begun their first phase of the vaccination drive. The US has already vaccinated over 2.… https://t.co/aYgPe18trd,,Twitter Web App,0,1,False,many countries have already begun their first phase of the vaccination drive the us has already vaccinated over https co aygpe trd,2379,1.0,0.41440001130104065,"covid, get, today, dose, day, first, vaccination, many, shoot, second",many countries have already begun their first phase of the vaccination drive the us has already vaccinated over https co aygpe trd
1344260780938719232,Fat Cat,Belgique,50 Shades of Compliance.,2011-04-04 13:06:53,399,391,71,False,2020-12-30 12:35:19,#AstraZeneca and #PfizerBioNTech AstraZeneca is much more easy to distribute. You can keep it in your home fridge a… https://t.co/MpkDswjmfn,"['AstraZeneca', 'PfizerBioNTech']",Twitter for iPad,0,0,False,#astrazeneca and #pfizerbiontech astrazeneca is much more easy to distribute you can keep it in your home fridge https co mpkdswjmfn,2380,1.0,0.3634999990463257,"covid, get, today, dose, day, first, vaccination, many, shoot, second",#astrazeneca and #pfizerbiontech astrazeneca is much more easy to distribute you can keep it in your home fridge https co mpkdswjmfn
1344260287738884101,alberto finzi,,,2009-03-28 16:39:58,152,297,4100,False,2020-12-30 12:33:22,"""Safety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine | NEJM"" https://t.co/Xa5VHwQlxR #coronavirus #PfizerBioNTech #mrnavaccine","['coronavirus', 'PfizerBioNTech', 'mrnavaccine']",Twitter for Android,0,0,False,safety and efficacy of the bnt mrna covid vaccine nejm https co xa vhwqlxr #coronavirus #pfizerbiontech #mrnavaccine,2381,0.0,0.5033000111579895,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",safety and efficacy of the bnt mrna covid vaccine nejm https co xa vhwqlxr #coronavirus #pfizerbiontech #mrnavaccine
1344259770514026497,Jamie Phone,,,2020-04-04 13:46:53,3,32,467,False,2020-12-30 12:31:19,#oxfordvaccine where's the full list of ingredients to see if  we're allergic to them? Commercially sensitive or li… https://t.co/u8oWKF1DnP,['oxfordvaccine'],Twitter for Android,0,0,False,#oxfordvaccine where the full list of ingredients to see if we re allergic to them commercially sensitive or li https co owkf dnp,2382,7.0,0.3774000108242035,"take, people, week, wait, vaccinated, die, would, must, medical, free",#oxfordvaccine where the full list of ingredients to see if we re allergic to them commercially sensitive or li https co owkf dnp
1344256092541431808,Sarah McMullen,Nottingham / London,Director of Impact & Engagement at @NCTcharity | Big believer in investing in the start of life for public health & happiness | #juniorparkrun volunteer,2012-11-25 20:26:18,2594,1929,9317,False,2020-12-30 12:16:42,Big change here - #CovidVaccine guidance updated to permit use of #PfizerBioNTech during pregnancy and breastfeedin… https://t.co/UzCVqED0Kh,"['CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,9,25,False,big change here #covidvaccine guidance updated to permit use of #pfizerbiontech during pregnancy and breastfeedin https co uzcvqed kh,2383,0.0,0.2985999882221222,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",big change here #covidvaccine guidance updated to permit use of #pfizerbiontech during pregnancy and breastfeedin https co uzcvqed kh
1344255847510192130,Paul Foden (Thee),Dystopian Plutocratic Britain,"Punctured bicycle on a hillside desolate🚵‍♂️🌹
Antifa🏁
Anti-Animal Cruelty🦊🦡
Blocked 🚫 by @mrjamesob, hahaha! Who/He
Codhead🐟 & Blue🌚",2009-04-15 22:35:08,479,1824,20216,False,2020-12-30 12:15:43,"Anybody know PERSONALLY anyone that's had second #Pfizer #Pfizervaccine yet?
I realise it's only second day btw.… https://t.co/ivWVLe2l7m","['Pfizer', 'Pfizervaccine']",Twitter for Android,0,0,False,anybody know personally anyone that had second #pfizer #pfizervaccine yet realise it only second day btw https co ivwvle,2384,1.0,0.5360000133514404,"covid, get, today, dose, day, first, vaccination, many, shoot, second",anybody know personally anyone that had second #pfizer #pfizervaccine yet realise it only second day btw https co ivwvle
1344255259800203265,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25 08:41:05,51239,236,765,True,2020-12-30 12:13:23,"""That first dose we think gives you somewhere around 50%, and you need that second dose to get up to 95%,"" Ramers a… https://t.co/g5MugNf6Ao",,TweetDeck,1,6,False,that first dose we think gives you somewhere around and you need that second dose to get up to ramers https co mugnf ao,2385,2.0,0.4966999888420105,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",that first dose we think gives you somewhere around and you need that second dose to get up to ramers https co mugnf ao
1344253118410678272,Bhartiya,India,A Proud Indian,2018-03-08 07:36:09,269,335,188904,False,2020-12-30 12:04:53,@IsraelinIndia @DrRonMalka @RonyYedidia @MuhamedHeib @Orlygoldschmidt @HodayaAvzada @ronenkrausz76 @DanAlluf… https://t.co/wdTJdZec5y,,Twitter for Android,0,1,False,israelinindia drronmalka ronyyedidia muhamedheib orlygoldschmidt hodayaavzada ronenkrausz danalluf https co wdtjdzec,2386,0.0,0.41350001096725464,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",israelinindia drronmalka ronyyedidia muhamedheib orlygoldschmidt hodayaavzada ronenkrausz danalluf https co wdtjdzec
1344247154857156611,Sam 💙,,💉Student Nurse (2nd Year) | 🏥 NHS HCSW | 🏴󠁧󠁢󠁳󠁣󠁴󠁿 | All views my own👍,2019-08-26 19:05:43,266,437,1485,False,2020-12-30 11:41:11,"First dose ✅😃

#CovidVaccine #PfizerBioNTech #GetVaccinated #proudtobeNHSG https://t.co/p79KXVcLWj","['CovidVaccine', 'PfizerBioNTech', 'GetVaccinated', 'proudtobeNHSG']",Twitter for iPad,0,7,False,first dose #covidvaccine #pfizerbiontech #getvaccinated #proudtobenhsg https co kxvclwj,2387,0.0,0.5620999932289124,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",first dose #covidvaccine #pfizerbiontech #getvaccinated #proudtobenhsg https co kxvclwj
1344244575012061185,GCP-Service International,"Bremen, Germany","Full-Service Provider, Northern Germany.Providing CRO services for all Clinical Trials with expertise in Medical Devices, German laws & regulations, Phase I-IV",2020-10-28 12:55:27,36,84,40,False,2020-12-30 11:30:56,After a successful #PhaseIII trial like we've seen with #AstraZeneca #PfizerBioNTech #modernavaccine which are all… https://t.co/WKQcb068xP,"['PhaseIII', 'AstraZeneca', 'PfizerBioNTech', 'modernavaccine']",Twitter Web App,0,0,False,after successful #phaseiii trial like we ve seen with #astrazeneca #pfizerbiontech #modernavaccine which are all https co wkqcb xp,2388,2.0,0.36809998750686646,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",after successful #phaseiii trial like we ve seen with #astrazeneca #pfizerbiontech #modernavaccine which are all https co wkqcb xp
1344244196123750409,Mietta Groeneveld,"Netherlands, The Hague",national security-technology-cyber-HRM-finance-Nato-EU-UN-OSCE Critical but passionate and 110 % devotion on everything,2009-04-26 19:48:22,398,139,1197,False,2020-12-30 11:29:25,"In the #US some really believe #Trump had a contribution to the development of the vaccine, let’s start calling it… https://t.co/0mB3S8P7yP","['US', 'Trump']",Twitter for iPad,0,0,False,in the #us some really believe #trump had contribution to the development of the vaccine let start calling it https co mb yp,2389,0.0,0.32440000772476196,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",in the #us some really believe #trump had contribution to the development of the vaccine let start calling it https co mb yp
1344243254452248581,Equal Aqua Uganda,,"Providing #WASH and #SDG6 including clean 💧 tanks, community skills training & youth empowerment. Women & girls equality. Registered charity UK & Uganda.",2020-04-01 12:42:11,102,179,438,False,2020-12-30 11:25:41,...and here in the UK 🇬🇧 we are happy to be helping by volunteering in the #vaccination #COVID19 #PfizerBioNTech pr… https://t.co/Z7I5HaD2pW,"['vaccination', 'COVID19', 'PfizerBioNTech']",Twitter for iPhone,0,4,False,and here in the uk we are happy to be helping by volunteering in the #vaccination #covid #pfizerbiontech pr https co had pw,2390,1.0,0.2702000141143799,"covid, get, today, dose, day, first, vaccination, many, shoot, second",and here in the uk we are happy to be helping by volunteering in the #vaccination #covid #pfizerbiontech pr https co had pw
1344243031348817920,Karin Cannons,"Farnborough, Hampshire","Nurse Consultant in the NHS- opinions and tweets all my own, retweets or likes do not imply endorsement",2009-02-07 17:15:46,521,332,4071,False,2020-12-30 11:24:48,Off to join @tonyfenby and his magnificent vaccination team for the late shift as #NurseVaccinator where I am also… https://t.co/3tcv8d9zrs,['NurseVaccinator'],Twitter for iPad,0,17,False,off to join tonyfenby and his magnificent vaccination team for the late shift as #nursevaccinator where am also https co tcv zrs,2391,5.0,0.2806999981403351,"good, see, also, well, believe, article, happen, read, change, test",off to join tonyfenby and his magnificent vaccination team for the late shift as #nursevaccinator where am also https co tcv zrs
1344241052186718208,Maison Des Macarons,"Market Harborough, England","At MDM we aim to make the best Macarons with the best ingredients. we make our own fruit puréed, Salted Caramel, etc. specialities: weddings, branded Macarons",2016-10-13 15:36:31,68,611,10798,False,2020-12-30 11:16:56,Did no one in Govt check moving Pfizer second jab from 3 to 12 weeks prior to statement - no of course they didn’t!… https://t.co/BXSn6fRLLc,,Twitter for iPhone,0,0,False,did no one in govt check moving pfizer second jab from to weeks prior to statement no of course they didn https co bxsn frllc,2392,0.0,0.2985999882221222,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",did no one in govt check moving pfizer second jab from to weeks prior to statement no of course they didn https co bxsn frllc
1344239619227987968,Louis Gerber,,"editor-in-chief https://t.co/Zb8BlZTcFz writing about politics, history, art, music, film, lifestyle, travel. Following + retweeting ≠ endorsing.",2019-03-18 14:10:58,91,914,238,False,2020-12-30 11:11:14,Oxford + #AstraZeneca #vaccine approved by #UK regulator. Advantages of #oxfordvaccine -#astrazenecavaccine : lower… https://t.co/LchvSYycIz,"['AstraZeneca', 'vaccine', 'UK', 'oxfordvaccine', 'astrazenecavaccine']",Twitter Web App,0,1,False,oxford #astrazeneca #vaccine approved by #uk regulator advantages of #oxfordvaccine #astrazenecavaccine lower https co lchvsyyciz,2393,4.0,0.31540000438690186,"thank, amp, time, scientist, work, already, great, team, nurse, let",oxford #astrazeneca #vaccine approved by #uk regulator advantages of #oxfordvaccine #astrazenecavaccine lower https co lchvsyyciz
1344237175278342145,Sophie Hughes,"Llangybi, Monmouthshire ","MSK Physiotherapist CTMUHB
Vet Physiotherapist #ACPAT Cat A 
Physio of hen, hound, horse and hooman
Unlucky in love 💔
Redeployed to Covid ITU/Critical Care",2020-12-24 13:26:15,9,105,29,False,2020-12-30 11:01:31,"Gratitude entry no. 1
1. Receiving first dose of Pfizer vaccine
So holidaying soon but more importantly not needing… https://t.co/1YME3tKhXD",,Twitter Web App,0,0,False,gratitude entry no receiving first dose of pfizer vaccine so holidaying soon but more importantly not needing https co yme tkhxd,2394,2.0,0.41769999265670776,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",gratitude entry no receiving first dose of pfizer vaccine so holidaying soon but more importantly not needing https co yme tkhxd
1344236967832276993,S,,,2020-12-20 19:07:09,0,13,7,False,2020-12-30 11:00:42,#PfizerBioNTech not recommended for people with allergic reaction to food and other medicines #oxfordvaccine #vaccination #uk,"['PfizerBioNTech', 'oxfordvaccine', 'vaccination', 'uk']",Twitter for iPhone,0,0,False,#pfizerbiontech not recommended for people with allergic reaction to food and other medicines #oxfordvaccine #vaccination #uk,2395,0.0,0.3237999975681305,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#pfizerbiontech not recommended for people with allergic reaction to food and other medicines #oxfordvaccine #vaccination #uk
1344229679574753280,Franz 🇪🇺🎸😷🚲,Potsdam & Berlin,"PARTEILOS, #organspender. @unipotsdam, @FSRPuV & member @pulseofeurope.💡#innovation #mobility #fietsen #newwork.
#opentowork Extremism sucks. DE | EN | NL",2016-03-13 16:30:00,278,407,53238,False,2020-12-30 10:31:44,"A Californian nurse, who works at TWO different hospitals caught #COVID19 one week after getting the vaccine. 

""We… https://t.co/1w91LrnmpQ",['COVID19'],Twitter for Android,0,0,False,californian nurse who works at two different hospitals caught #covid one week after getting the vaccine we https co lrnmpq,2396,4.0,0.36419999599456787,"thank, amp, time, scientist, work, already, great, team, nurse, let",californian nurse who works at two different hospitals caught #covid one week after getting the vaccine we https co lrnmpq
1344227598096859136,Maria Greene,"Dublin City, Ireland",Virology & Infection Control  Coordinator @ Beaumont Hospital.Nephrology nurse.Mammy of 3.,2015-05-14 20:51:09,355,346,881,False,2020-12-30 10:23:28,No one is safe until we’re all safe…#InThisTogether our peer to peer vaccinator team and pharmacy team ready to rol… https://t.co/ONCXbJp0SQ,['InThisTogether'],Twitter for iPhone,13,126,False,no one is safe until we re all safe #inthistogether our peer to peer vaccinator team and pharmacy team ready to rol https co oncxbjp sq,2397,4.0,0.46959999203681946,"thank, amp, time, scientist, work, already, great, team, nurse, let",no one is safe until we re all safe #inthistogether our peer to peer vaccinator team and pharmacy team ready to rol https co oncxbjp sq
1344226803167145985,Simon C. Gray,"London, UK","Professional organiser, dog lover, @spursofficial supporter, founding member of @spurslgbt, contributor @thevarsidepod. #COYS #THFC #LGBT 🇬🇧🇮🇱 🏳️‍🌈",2009-11-06 20:57:04,725,659,17075,False,2020-12-30 10:20:19,With both the #OxfordAZ &amp; #PfizerBioNTech vaccines now approved we must force the @DHSCgovuk to publish ramp up pla… https://t.co/Dgzon2r360,"['OxfordAZ', 'PfizerBioNTech']",Twitter for iPhone,0,0,False,with both the #oxfordaz amp #pfizerbiontech vaccines now approved we must force the dhscgovuk to publish ramp up pla https co dgzon,2398,0.0,0.5885999798774719,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",with both the #oxfordaz amp #pfizerbiontech vaccines now approved we must force the dhscgovuk to publish ramp up pla https co dgzon
1344225831892226051,VOICE OF THUNDER,"New York, USA","Have you an arm like God?
Or can you thunder with a voice like His?",2012-11-28 14:12:04,318,926,381,False,2020-12-30 10:16:27,@SaharaReporters @instablog9ja @Gidi_Traffic @TrafficChiefNG @lindaikeji @lagostraffic961 @AishaYesufu… https://t.co/6yuJ6DqOkk,,Twitter for Android,0,0,False,saharareporters instablog ja gidi traffic trafficchiefng lindaikeji lagostraffic aishayesufu https co yuj dqokk,2399,0.0,0.41339999437332153,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",saharareporters instablog ja gidi traffic trafficchiefng lindaikeji lagostraffic aishayesufu https co yuj dqokk
1344223987702837253,The Day Today,UK,May you live in interesting times,2009-04-17 07:32:10,811,4,6,False,2020-12-30 10:09:07,P12302020 As the #covid19 virus spread at an alarming rate the #UK was put under stricter #quarantine rules. The… https://t.co/WWdLuWQkSh,"['covid19', 'UK', 'quarantine']",Twitter Web App,0,0,False,as the #covid virus spread at an alarming rate the #uk was put under stricter #quarantine rules the https co wwdluwqksh,2400,1.0,0.5327000021934509,"covid, get, today, dose, day, first, vaccination, many, shoot, second",as the #covid virus spread at an alarming rate the #uk was put under stricter #quarantine rules the https co wwdluwqksh
1344222420916269059,Corrupt Crony system,,Views are strictly personal and not of employer. Hate corrupt and unethical people. RT doesn't mean likes or endorsement.,2020-05-06 01:59:00,34,112,260,False,2020-12-30 10:02:54,Why India is not providing emergency approval to #PfizerBioNTech vacc. if it is already administered in so many cou… https://t.co/u2LeT3uMzH,['PfizerBioNTech'],Twitter for Android,0,0,False,why india is not providing emergency approval to #pfizerbiontech vacc if it is already administered in so many cou https co let umzh,2401,4.0,0.3443000018596649,"thank, amp, time, scientist, work, already, great, team, nurse, let",why india is not providing emergency approval to #pfizerbiontech vacc if it is already administered in so many cou https co let umzh
1344220528618385409,MrF,United Kingdom,"Politics, NSFW, LFC, Anti Brexit.",2016-08-02 17:35:15,119,317,19234,False,2020-12-30 09:55:23,@vinod_d007 @Peston Sadly Probably Needed. The financial cost will be huge. The cost to human life immeasurable.… https://t.co/AGEdm6QB0w,,Twitter Web App,0,0,False,vinod peston sadly probably needed the financial cost will be huge the cost to human life immeasurable https co agedm qb,2402,2.0,0.3255000114440918,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",vinod peston sadly probably needed the financial cost will be huge the cost to human life immeasurable https co agedm qb
1344220071619604480,Adam Daber,NW England,Professional Northerner desperately clinging to technological developments yet failing miserably at every turn! 🐝,2009-10-17 00:34:43,178,458,45728,False,2020-12-30 09:53:34,Great news about the #OxfordAstraZeneca vaccine getting UK approval. Huge development nationally and internationall… https://t.co/zIvTIPAJf4,['OxfordAstraZeneca'],Twitter for Android,0,0,False,great news about the #oxfordastrazeneca vaccine getting uk approval huge development nationally and internationall https co zivtipajf,2403,1.0,0.5419999957084656,"covid, get, today, dose, day, first, vaccination, many, shoot, second",great news about the #oxfordastrazeneca vaccine getting uk approval huge development nationally and internationall https co zivtipajf
1344219496274305025,Nursing News India,"Mumbai, India","Our mission remains the dissemination of information covering the development of the nursing and midwifery profession, new updates, and the latest news.",2020-06-08 12:06:29,86,351,24,False,2020-12-30 09:51:16,"Netherlands: 87000 Healthcare Workers denied Covid-19 Vaccine 
#coronavaccine #coronavirus  #covidvaccine… https://t.co/1sjcICuvWE","['coronavaccine', 'coronavirus', 'covidvaccine']",Twitter Web App,0,0,False,netherlands healthcare workers denied covid vaccine #coronavaccine #coronavirus #covidvaccine https co sjcicuvwe,2404,0.0,0.5824999809265137,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",netherlands healthcare workers denied covid vaccine #coronavaccine #coronavirus #covidvaccine https co sjcicuvwe
1344219193722466304,steven park,"Edinburgh, Scotland","interests include medicine and sports performance (dabbler only)! Sprints. Aspiring to consider world issues with a neutral, balanced and empathetic approach",2019-06-25 21:59:58,27,83,657,False,2020-12-30 09:50:04,"@Reuters Agree with many of the comments. Quite irresponsible this article.
A key point is that ‘immunity’ you can… https://t.co/dy6VDYt4j9",,Twitter for iPhone,0,1,False,reuters agree with many of the comments quite irresponsible this article key point is that immunity you can https co dy vdyt,2405,1.0,0.3978999853134155,"covid, get, today, dose, day, first, vaccination, many, shoot, second",reuters agree with many of the comments quite irresponsible this article key point is that immunity you can https co dy vdyt
1344212247237820417,ECOMNEWSMED,,"L'actualité #économique, #politique et des #entreprises des pays de la #Méditerranée par @ecom_news. #UEMed @EcomnewsAfrique @EcomnewsMedia @ecom_news",2015-09-05 23:01:10,62159,5043,3950,False,2020-12-30 09:22:28,"#Jordan has ordered one million doses of the US-German #PfizerBioNTech #coronavirus vaccine, the first delivery of… https://t.co/iU2LWt82rR","['Jordan', 'PfizerBioNTech', 'coronavirus']",Twitter Web App,0,0,False,#jordan has ordered one million doses of the us german #pfizerbiontech #coronavirus vaccine the first delivery of https co iu lwt rr,2406,0.0,0.40139999985694885,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#jordan has ordered one million doses of the us german #pfizerbiontech #coronavirus vaccine the first delivery of https co iu lwt rr
1344210506341625856,EastMojo,"Guwahati, India",Mobile-first digital news platform | New media storyteller from Northeast India,2017-08-11 11:15:48,12296,604,342,True,2020-12-30 09:15:33,"#World: According to Dr Christian Ramers, an infectious disease specialist, the case of Matthew was surprising but… https://t.co/q6kuG8ANE9",['World'],EastMojo,0,0,False,#world according to dr christian ramers an infectious disease specialist the case of matthew was surprising but https co kug ane,2407,2.0,0.34119999408721924,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",#world according to dr christian ramers an infectious disease specialist the case of matthew was surprising but https co kug ane
1344205331824427009,Piyush Goyal,Delhi ,Founder & Ceo of 'News Track' India's leading Digital Media Platform.,2010-05-19 11:50:09,1479,106,238,False,2020-12-30 08:54:59,"#California nurse who received emergency Pfizer shot tests positive for #COVID19 
#Pfizervaccine #PfizerBioNTech… https://t.co/pKcFrY7gCx","['California', 'COVID19', 'Pfizervaccine', 'PfizerBioNTech']",Twitter Web App,0,0,False,#california nurse who received emergency pfizer shot tests positive for #covid #pfizervaccine #pfizerbiontech https co pkcfry gcx,2408,0.0,0.45989999175071716,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#california nurse who received emergency pfizer shot tests positive for #covid #pfizervaccine #pfizerbiontech https co pkcfry gcx
1344199565323476993,Bihari_Bond 🇮🇳🇪🇺,Honolulu Africa/Asia,I have a recipe for Khayali Pulao + Unclean sense of humor,2019-04-17 10:18:18,64,590,33077,False,2020-12-30 08:32:05,"Given a choice, I will take #oxfordvaccine over #PfizerBioNTech  and #modernavaccine .. what you say?","['oxfordvaccine', 'PfizerBioNTech', 'modernavaccine']",Twitter Web App,0,0,False,given choice will take #oxfordvaccine over #pfizerbiontech and #modernavaccine what you say,2409,0.0,0.4693000018596649,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",given choice will take #oxfordvaccine over #pfizerbiontech and #modernavaccine what you say
1344194898988298242,Antonije Majić,"Hrvatska, Split","Husband, father, abdominal and minimal invasive surgeon, car enthusiast, F1 fan,",2020-01-24 15:38:24,3,37,19,False,2020-12-30 08:13:32,First dose #PfizerBioNTech https://t.co/5TNFUK0nzN,['PfizerBioNTech'],Twitter for Android,0,0,False,first dose #pfizerbiontech https co tnfuk nzn,2410,3.0,0.4047999978065491,"receive, say, make, first_dose, may, could, become, come, end, datum",first dose #pfizerbiontech https co tnfuk nzn
1344190521246416896,🕷Financial Bear 3.5%,#KeepFightingMichael,"Pro the EU for the opportunities it offers citizens.Lower tax,less authority, power to the people not politicians. Love coffee,running, Formula-E",2012-03-10 08:03:36,1677,899,29431,False,2020-12-30 07:56:08,#AstraZeneca vaccine is going to have a communications nightmare due to their rush under government pressure to rel… https://t.co/qyt1Vt3Bga,['AstraZeneca'],Twitter Web App,1,0,False,#astrazeneca vaccine is going to have communications nightmare due to their rush under government pressure to rel https co qyt vt bga,2411,0.0,0.5695000290870667,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#astrazeneca vaccine is going to have communications nightmare due to their rush under government pressure to rel https co qyt vt bga
1344188769889472514,Thand🌏ra Times,"Chennai, India","https://t.co/mIYTydZ2Pu is a news and entertainment website. We provide you with the latest breaking news , images and videos from the industry.",2018-11-21 06:10:39,2131,516,267,False,2020-12-30 07:49:11,"Oxford-AstraZeneca COVID 19 vaccine approved for public use in UK

#Coronavirus #COVID19 #CoronaVaccine #Oxford… https://t.co/4d2VexqlyR","['Coronavirus', 'COVID19', 'CoronaVaccine', 'Oxford']",Twitter Web App,0,1,False,oxford astrazeneca covid vaccine approved for public use in uk #coronavirus #covid #coronavaccine #oxford https co vexqlyr,2412,0.0,0.5067999958992004,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",oxford astrazeneca covid vaccine approved for public use in uk #coronavirus #covid #coronavaccine #oxford https co vexqlyr
1344187797696077825,Syx2s,nigeria,Palmoil & PKO Dealer/Content Developer/OAP/Film Editor/Media & Brand Consultant/Public Speaker/Development Practitioner/Jesus Apologist!,2009-03-26 04:08:58,946,1008,31462,False,2020-12-30 07:45:19,"When married folks keep ""Malice"", is it only Verbal Malice or does it crossover to 
Food Malice 
Sexual Malice 
Fin… https://t.co/a17NzW8EX7",,Twitter for Android,2,1,False,when married folks keep malice is it only verbal malice or does it crossover to food malice sexual malice fin https co nzw ex,2413,2.0,0.6769999861717224,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",when married folks keep malice is it only verbal malice or does it crossover to food malice sexual malice fin https co nzw ex
1344186544249192448,Mirror Now,India,MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues. Follow us on Instagram - @mirrornow_in,2015-09-21 13:31:19,89331,25,1,True,2020-12-30 07:40:20,Oxford-AstraZeneca #COVID19Vaccine approved for public use in U.K. The vaccine had been awaiting approvals in… https://t.co/AqKEQmR8ds,['COVID19Vaccine'],Twitter Media Studio - LiveCut,1,2,False,oxford astrazeneca #covid vaccine approved for public use in the vaccine had been awaiting approvals in https co aqkeqmr ds,2414,1.0,0.3727000057697296,"covid, get, today, dose, day, first, vaccination, many, shoot, second",oxford astrazeneca #covid vaccine approved for public use in the vaccine had been awaiting approvals in https co aqkeqmr ds
1344183163195682816,Douglas Herbert,Paris,"TV commentator at @France24, based in #Paris. This feed is less about the “news” than about the rich panoply of life beyond our studios. Teach at @sciencespoEDJ",2009-02-27 17:18:30,9139,2313,1250,True,2020-12-30 07:26:54,A #Moscow medical clinic is working to bring the #PfizerBioNTech &amp; #Moderna vaccines to #Russia as soon as possible… https://t.co/s66ozwxPO7,"['Moscow', 'PfizerBioNTech', 'Moderna', 'Russia']",Twitter for iPhone,0,3,False,#moscow medical clinic is working to bring the #pfizerbiontech amp #moderna vaccines to #russia as soon as possible https co ozwxpo,2415,0.0,0.28279998898506165,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#moscow medical clinic is working to bring the #pfizerbiontech amp #moderna vaccines to #russia as soon as possible https co ozwxpo
1344180798845571072,LukeWarm,"Rome, Italy - Beaulieu, France",Indie Digital Adv Dr | 🧠✍🏻🧑🏻‍🎨 | 🎹,2007-07-13 17:56:13,466,474,9525,False,2020-12-30 07:17:30,#Covid19 #Oxford-#AstraZeneca #coronavirus #vaccine approved for use in UK. It can be stored in a standard fridge u… https://t.co/OuqDK9oVXS,"['Covid19', 'Oxford', 'AstraZeneca', 'coronavirus', 'vaccine']",Twitter Web App,0,0,False,#covid #oxford #astrazeneca #coronavirus #vaccine approved for use in uk it can be stored in standard fridge https co ouqdk ovxs,2416,0.0,0.4374000132083893,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#covid #oxford #astrazeneca #coronavirus #vaccine approved for use in uk it can be stored in standard fridge https co ouqdk ovxs
1344178960331124736,SolliVac,,Information and real time updates about the development and roll out of the Covid 19 vaccination in Solihull and local area.,2020-11-16 09:50:52,278,29,190,False,2020-12-30 07:10:12,"This is good news! We have total confidence in the #PfizerBioNTech vaccine, but adding this to our arsenal against… https://t.co/xcamqBoJ7O",['PfizerBioNTech'],Twitter for iPhone,2,14,False,this is good news we have total confidence in the #pfizerbiontech vaccine but adding this to our arsenal against https co xcamqboj,2417,0.0,0.3668999969959259,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",this is good news we have total confidence in the #pfizerbiontech vaccine but adding this to our arsenal against https co xcamqboj
